Category,Customer_ID,Website,Comment,Label,Date
A2,617,Flipkart,Best product ever and is original,Positive,25.08.2024
A2,618,Flipkart,Lovely and smell is so nice and pure,Positive,25.08.2024
A2,619,Flipkart,Best in the market!,Positive,25.08.2024
A2,620,Flipkart,Waste of money. Does not smell or taste like original one. Very disappointed,Negative,25.08.2024
A2,621,Flipkart,"Best ghee in the market,just go for it.",Positive,25.08.2024
A2,622,Flipkart,Product quality is very poor.Not like pure ghee.it even not at par with other normal ghee available in the market,Negative,25.08.2024
A2,623,Flipkart,Worth every penny,Positive,25.08.2024
A2,624,Flipkart,"My searching for pure ghee ends here. I tried many brands but not satisfied. Taste, aroma and quality of product ?? is awesome. Best In market. I am fully satisfied with quality.",Positive,25.08.2024
A2,625,Flipkart,Classy product,Positive,25.08.2024
A2,626,Flipkart,"Very disappointed. No smell, no taste. It is like dalda or vanspathi.",Negative,25.08.2024
A2,627,Flipkart,This is best ghee brand in India I have come across..the aroma of the ghee is just awesome nd tastyyyy alsoo ..loved the product..thank u,Positive,25.08.2024
A2,628,Flipkart,Fresh product,Positive,25.08.2024
A2,629,Flipkart,Nice pure cow ghee,Positive,25.08.2024
A2,630,Flipkart,Tasty and healthy ghee for senior citizens.....I like it...without any doubt you may purchase it.,Positive,26.08.2024
A2,631,Flipkart,"Color, texture and flavor every thing is authentic.",Positive,26.08.2024
A2,632,Flipkart,Highly recommended original ghee,Positive,26.08.2024
A2,633,Flipkart,Super and tasty,Positive,26.08.2024
A2,634,Flipkart,Product is okay. But not the best. The aroma and flavor are not as that of a pure Desi Cow ghee.,Neutral,26.08.2024
A2,635,Flipkart,Just wow!,Positive,26.08.2024
A2,636,Flipkart,"It has yumming taste and delicious, mouth watering..Still the taste is not forgetable.. This Ghee has being with best quality and health conscious too..",Positive,26.08.2024
A2,637,Flipkart,Pure ghee and i didn't expected that this will live up to my expectations but its goes beyond it,Positive,26.08.2024
A2,638,Flipkart,"What is pure ghee & how much it is delicious, I came to know after tasting it.",Positive,26.08.2024
A2,639,Flipkart,"Trustworthy, Tasty and Delicious A2 Desi Gir Cow A2 Ghee.",Positive,26.08.2024
A2,640,Flipkart,This is really vedic ghee and India's pride.,Positive,26.08.2024
A2,641,Flipkart,"Nice packaging, tast wise very tasty and pure Desi ghee",Positive,26.08.2024
A2,642,Flipkart,Not good,Negative,26.08.2024
A2,643,Flipkart,Just okay,Neutral,26.08.2024
A2,644,Flipkart,Very good. Light on stomach,Positive,26.08.2024
A2,645,Flipkart,100% original item,Positive,26.08.2024
A2,646,Flipkart,"Gold standard of Desi A2 ghee,go for it.",Positive,26.08.2024
A2,647,Flipkart,Good product and taste of ghee is fabulous,Positive,26.08.2024
A2,648,Flipkart,Price is too high,Negative,26.08.2024
A2,649,Flipkart,"Great taste, smell .. you should go for it",Positive,26.08.2024
A2,650,Flipkart,It's very good and pure,Positive,26.08.2024
A2,651,Flipkart,Original cow gee . Worth for money .,Positive,26.08.2024
A2,652,Flipkart,Packing was very good But pure cow ghee's original taste was missing Overall it was good.,Neutral,26.08.2024
A2,653,Flipkart,Very good aroma,Positive,26.08.2024
A2,654,Flipkart,Bad product don't go for olit,Negative,26.08.2024
A2,655,Flipkart,This is very good product and I m very thankful,Positive,26.08.2024
A2,656,Flipkart,I have tried many brands but this is the best ghee,Positive,26.08.2024
A2,657,Flipkart,"This ghee is a must have and it is original. It is yellow in colour, it comes with a droper. A very little quantity will go with two rotis . It is extremely buttery and you are going to love this product.",Positive,26.08.2024
A2,658,Flipkart,"Ghee's texture is good. Actually it has a smoky flavour which I didn't like. You can give it a try,it seems to be genuine.",Positive,26.08.2024
A2,659,Flipkart,Quality Goods Available at Doorstep.. I Know High Cost... Price..But when Health Aware... Health Conscious matter...No Settlement... Like.. Recommended for Future Need... excellent Quality Goods Received... Feelgood in Really...,Positive,26.08.2024
A2,660,Flipkart,"I have been purchasing GirOrganic A2 Cow Ghee many times and can say with surity that it's smell, taste and consistency is up to mark. My grandmother tasted it and suddenly she get idea that this is pure Cow Ghee.",Positive,27.08.2024
A2,661,Flipkart,Nice pakaging and ghee aroma is ok,Positive,27.08.2024
A2,662,Flipkart,first class... good quality ghee.,Positive,27.08.2024
A2,663,Flipkart,one of the best gir cow ghee i found . I tried for various brand but didn't get satisfactory result. now I came to girorganic and it's really worth it.,Positive,27.08.2024
A2,664,Flipkart,Really very original product but very costly. Price should be decrease.,Neutral,27.08.2024
A2,665,Flipkart,Awesome taste and beautiful smell.,Positive,27.08.2024
A2,666,Flipkart,Highly expensive not suitable for middle class,Positive,27.08.2024
A2,667,Flipkart,"Packaging is of international standards.Aroma, colour and taste is second best to one prepared by own at home.",Positive,27.08.2024
A2,668,Flipkart,"These guys are fraud, don't order from here.",Negative,27.08.2024
A2,669,Flipkart,Amazing no comparison to other brands superb quality,Positive,27.08.2024
A2,670,Flipkart,Its not pure Not recommended at all,Negative,27.08.2024
A2,671,Flipkart,Outstanding as always. Best gir cow ghee in the market.,Positive,27.08.2024
A2,672,Flipkart,Smells like medicine,Negative,27.08.2024
A2,673,Flipkart,Not much aroma. Is it supposed to be like this?,Negative,27.08.2024
A2,674,Flipkart,Nice aroma and pure ghee,Positive,27.08.2024
A2,675,Flipkart,Fabulous and satisfied with the ghee,Positive,27.08.2024
A2,676,Flipkart,"Adulterated ghee. Overpriced, Not value for money as quality is far away from the real homemade ghee . Smells and tastes like vanaspati is mixed with ghee. Shall not be consumed without cooking.",Negative,27.08.2024
A2,677,Flipkart,Good product authentic taste and aroma,Positive,27.08.2024
A2,678,Flipkart,Nice ghee as compared to others...,Positive,27.08.2024
A2,679,GirOrganic,"As I am already using it for a long time, still enjoying the taste and goodness.",Positive,27.08.2024
A2,680,GirOrganic,"It's expensive but totally worth it. Amazing product. I use it from my coffee onwards, the taste remains rich but I am sure healthy. Thank you keep the high quality alive always",Positive,27.08.2024
A2,681,GirOrganic,I just loved the product The aroma !!!!,Positive,27.08.2024
A2,682,GirOrganic,Great product but expensive compared to similar grade of other players. Request to rethink…,Neutral,27.08.2024
A2,683,GirOrganic,Excellent purchasing experience. Very aromatic ghee. Thank you.,Positive,27.08.2024
A2,684,GirOrganic,Best ghee I’ve tried yet! Worth every penny,Positive,27.08.2024
A2,685,GirOrganic,"Great Taste, Nice packaging and prompt delivery",Positive,27.08.2024
A2,686,GirOrganic,the ghee is authentic same aroma taste very fresh feels the difference,Positive,27.08.2024
A2,687,GirOrganic,It is great that we are already searching for pure Desi cow ghee. Our experience with Gir Organic has been fantastic. Thank you for providing us with the best quality ghee,Positive,27.08.2024
A2,688,GirOrganic,It is the real ghee! So glad to find something in this adulterated world,Positive,27.08.2024
A2,689,GirOrganic,It’s the best Ghee in the market now a days.,Positive,27.08.2024
A2,690,GirOrganic,Packaging was good?? Recieved on time..taste and smell good,Positive,27.08.2024
A2,691,GirOrganic,The product received in good condition and taste is very good. We are enjoying it.,Positive,27.08.2024
A2,692,GirOrganic,Product is really good.,Positive,27.08.2024
A2,693,GirOrganic,"As usual, the quality is awesome. This time even the package is also improved with Thermocol being eliminated. This step really is eco-friendly and we welcome it.",Positive,27.08.2024
A2,694,GirOrganic,Very good quality ghee,Positive,27.08.2024
A2,695,GirOrganic,We are truly appreciative of your wonderful delicious A2 ghee to add to our daily nutrition.,Positive,27.08.2024
A2,696,GirOrganic,the taste of ghee is Good,Positive,27.08.2024
A2,697,GirOrganic,"Yes! it's really made up of pure A2 cow milk which is evident from its texture, color and it's richness...",Positive,27.08.2024
A2,698,GirOrganic,I just loved the taste of ghee.. Almost finished 5 ltr can..Thank you Gir organic,Positive,27.08.2024
A2,699,GirOrganic,Very nice product. I use it regularly.,Positive,27.08.2024
A2,700,GirOrganic,Pure A2 ghee.best in market,Positive,28.08.2024
A2,701,Amazon,I an giving this a one star review because I strong suspect the ghee I ordered and received is adulterated,Negative,28.08.2024
A2,702,Amazon,"The product is very good. Smell, taste, benefits are top notch.",Positive,28.08.2024
A2,703,Amazon,"Anveshan A2 Cow Ghee has exceeded my expectations in terms of taste and quality. I appreciate the effort that goes into crafting this ghee, from sourcing A2 milk to the meticulous preparation process.I use this ghee for cooking, baking, and even as a spread on toast. Its smooth texture and rich aroma add depth to every dish also value the transparency of Anveshan's lab testing, which guarantees the purity and safety of the product. This ghee has become an essential part of my culinary repertoire.",Positive,28.08.2024
A2,704,Amazon,"The ghee comes in a sturdy glass jar, preserving its freshness. Made using the traditional Bilona method, it has a rich, golden color, grainy texture, and a heavenly aroma.",Positive,28.08.2024
A2,705,Amazon,Anveshan A2 Cow Ghee has become a staple in my kitchen for its exceptional quality and health benefits. What sets this ghee apart is its purity and authenticity.,Positive,28.08.2024
A2,706,Amazon,"I hv been buying this ghee since last 2/3 years when other a2 ghee had higher ratings. I had trusted the product over years but since last couple of times, the ghee seems to be very liquidy in 21/26 degrees out, this never happened in earlier batches.. seems the quality is degraded",Negative,28.08.2024
A2,707,Amazon,"authentic taste, chemical free.",Positive,28.08.2024
A2,708,Amazon,Pure organic and good authentic taste,Positive,28.08.2024
A2,709,Amazon,Quality is fantastic,Positive,28.08.2024
A2,710,Amazon,"Very happy with the flavour, texture and price",Positive,28.08.2024
A2,711,Amazon,Awesome taste and feels light,Positive,28.08.2024
A2,712,Amazon,"Best quality ghee, quality is certified from laboratory",Positive,28.08.2024
A2,713,Amazon,Good and authentic,Positive,28.08.2024
A2,714,Amazon,"Organic , authentic, easy to use , value for money ease to digest",Positive,28.08.2024
A2,715,Amazon,Aroma is Anvention A2 ghee is very nice. Packing of product is also very nice.,Positive,28.08.2024
A2,716,Amazon,"Superb quality , colour, and freshness. A must buy",Positive,28.08.2024
A2,717,Amazon,"I like the quality and smell of the ghee, i consume it first thing in the morning and able to notice some benefits",Positive,28.08.2024
A2,718,Amazon,It is the pure quality deshi ghee.,Positive,28.08.2024
A2,719,Amazon,"Ghee is just like ghar ka ghee . I like the taste of ghee but I feel they should lower down the prices . Otherwise taste, smell all are good.",Neutral,28.08.2024
A2,720,Amazon,Taste of Ghee was too good.,Positive,28.08.2024
A2,721,Amazon,"Yes I like smell like pure ghee seal is perfect,value is cheaf then another product,and pureness is best.",Positive,28.08.2024
A2,722,Amazon,I found their product to be genuine and having a very good taste. Recommend!,Positive,28.08.2024
A2,723,Amazon,"Excellent fragrance and taste with granular appearance render this ""THE GHEE""",Positive,28.08.2024
A2,724,Amazon,"Homemade, nice packaging, good taste",Positive,28.08.2024
A2,725,Amazon,"Best in taste , nice aroma ,fresh , good purity,nice colour, enjoyed eating it with plane rice , sweets and many more ,good packaging",Positive,28.08.2024
A2,726,Amazon,"It's the best ghee i hav ever purchased.. It has got a creamy buttery texture, melts in mouth and aroma is awesome. Pure and authentic.",Positive,28.08.2024
A2,727,Amazon,Good quality and thick,Positive,28.08.2024
A2,728,Amazon,"This is the first time that I bought A2 cow ghee online. At first I was sceptical about its quality but after having it for the first time, I was 100% sure that it's pure and healthy. I eat it daily empty stomach and it has become a part of my morning ritu",Positive,28.08.2024
A2,729,Amazon,"My Mother loves it, Though I'm not sure how to actually scale these Products Genuinity, Still seems authentic after having few meals with it. Probably am gonna buy agian",Positive,28.08.2024
A2,730,Amazon,Anveshan ghee did not stick onto top of my palate whereas locally bought ghee did that. You can trust on the quality of the ghee from this brand.,Positive,28.08.2024
A2,731,Amazon,"It tastes natural, minus anything artificial or toxic. Best ghee money can buy!",Positive,28.08.2024
A2,732,Amazon,The ghee has nice natural flavour and texture. First time I am having ghee in a glass jar. This is so healthy.,Positive,28.08.2024
A2,733,Amazon,Yes very expensive could have been cheaper,Negative,28.08.2024
A2,734,Amazon,Super product with natural taste and smell.,Positive,28.08.2024
A2,735,Amazon,I dont know how to check but i feel and quality premium,Positive,28.08.2024
A2,736,Amazon,"should focus on is the price of the product. If they are able to lower the price, then there's no comparison with other competitor's products in the market.",Neutral,28.08.2024
A2,737,Amazon,Good product with exceptional quality. Seems genuine and pure!,Positive,28.08.2024
A2,738,Amazon,"There are many products available in the market and online who claims to be pure, but most of them are not even close. Buy this and you will not regret.",Positive,28.08.2024
A2,739,Amazon,"we went through a lot many brands searching for good quality , adulteration free ghee , we were disappointed by a lot of brands in market but finally we found Anvesham. u can smell it , rub it with your fingers to feel that genuine taste and smell of ghee. definitely no looking around now, just go for them.",Positive,28.08.2024
A2,740,Amazon,"Quality of product, undoubtedly good.... if you can afford it, you can definitely give it a try.. I'm damn sure, you don't have to regret after buying and using it..",Positive,28.08.2024
A2,741,Amazon,I really like the product and super satisfied with the quality. I would highly recommend this product to anyone looking for A2 ghee. My daughter just loves this .,Positive,28.08.2024
A2,742,Amazon, am pleasantly surprised at the high quality of the ghee. It came in an attractive glass bottle. The texture and flavour was very good both for cooking and taken raw.,Positive,28.08.2024
A2,743,Amazon,"it's a good product for the price, go for it. Comes with a spill free packaging, go for it good and a better ghee compared to the market.",Positive,28.08.2024
A2,744,Amazon,The Ghee is good and very tasty. The ingredients used are of superior quality it is worth the price,Positive,28.08.2024
A2,745,Amazon,I have tasted it. It's good and pure.,Positive,28.08.2024
A2,746,Amazon,Not only that my grandma really liked this ghee and she said this is actually pure.,Positive,29.08.2024
A2,747,Amazon,"I have been using Anveshan ghee from more than one year, I can see quality, taste and smell was same.",Positive,29.08.2024
A2,748,Amazon,The product quality should be maintained always. We would love to experience the best quality and the right price.....honestly transparent.,Positive,29.08.2024
A2,749,Amazon,"Good taste, fresh and consistent quality each time I bought it.",Positive,29.08.2024
A2,750,Amazon,My daughter really loves the product... and of course everyone in the family as well,Positive,29.08.2024
A2,751,Amazon,It’s excellent & very tasty…very smooth & great smell to have with rice.,Positive,29.08.2024
A2,752,Amazon,Very good product !! Should definitely give it a try,Positive,29.08.2024
A2,753,Amazon,The quality of the product is good & tasty,Positive,29.08.2024
A2,754,Amazon,"Good Texture, Good Taste, Nice and Genuine Ghee.",Positive,29.08.2024
A2,755,Amazon,I am using this ghee for a month and it has really proved its purity and taste. It smells and tastes just like the ghee from my village. Go for it.,Positive,29.08.2024
A2,756,Amazon,Tasty desi cow ghee. I like it and will definitely buy it again.,Positive,29.08.2024
A2,757,Amazon,"I love this ghee. I bought it once on a whim when I heard about the goodness of A2 ghee and found this bilona curd method of extracting ghee interesting. I have been a consumer ever since. This ghee has a beautiful yellow color, and smells amazing and tastes even better. I am a fan and will always continue to be.",Positive,29.08.2024
A2,758,Amazon,It is quite tasty and seems to be pure.,Positive,29.08.2024
A2,759,Amazon,"Definitely recommend it it you are looking for something pure, and flavorful!",Positive,29.08.2024
A2,760,Amazon,"Have been using A2 cow ghee from 5 years, i can confirm that product is genuine.",Positive,29.08.2024
A2,761,Amazon,Its pure ghee like we made at home.. its aroma is similar to that we made at our village.. only thing its expensive.. i know we have to pay for quality but it should be somewhat around 15-1600 per kg,Neutral,29.08.2024
A2,762,Amazon,Rich aroma and good taste. Have been ordering this for my family since the past three years.,Positive,29.08.2024
A2,763,Amazon,Very good product. Please keep the quality up as is. Everyday one should consume with meal.,Positive,29.08.2024
A2,764,Amazon,"I like dandar texture, taste and the smell of this Ghee. Price wise is quite high (must be in around 1500 rs) . Quality is good.",Positive,29.08.2024
A2,765,Amazon,Very good taste but price is on the higher side.,Neutral,29.08.2024
A2,766,Amazon,Original ghee.. good taste and smell.. texture is also good.. colourvis also yellow.. I loved it.. go for it,Positive,29.08.2024
A2,767,Amazon,Good taste.Nice packaging.But a bit over priced as compared to other similar brands in the market.,Neutral,29.08.2024
A2,768,Amazon,"Texture, Taste & Aroma are good",Positive,29.08.2024
A2,769,Amazon,I have used desi cow which have best scents.. my home made ghee but this one is just okay not that great,Neutral,29.08.2024
A2,770,Amazon,I am looking for authenticity. And I found this product fits in. The flavour is right.,Positive,29.08.2024
A2,771,Amazon,I have been buying this for last 1.5 years. I feel the Cow gheee is very good quality.,Positive,29.08.2024
A2,772,Amazon,I like it most because of no acidity. Packing is good. No leakage. No liquidity of ghee. Used in one month. No bad smell.,Positive,29.08.2024
A2,773,Amazon,Original but taste and smell could be better according to the price,Negative,29.08.2024
A2,774,Amazon,Taste and texture is preety Close to A2 Ghee as what ever evaluation is available online. ,Positive,29.08.2024
A2,775,Amazon,Quality is good but high price.,Neutral,29.08.2024
A2,776,Amazon,Excellent taste and very well prepared ?? Genuine bilona output .... Given the quality of the product ????the price is right ,Positive,29.08.2024
A2,777,Amazon,It smells really nice like pure ghee....tastes really good.....is danedar...and has small Daanas like in pure ghee.,Positive,29.08.2024
A2,778,Amazon,"I prefer this ghee to the store-bought ones. However, it is not organic - that must be noted. Price-wise, it is slightly more expensive",Neutral,29.08.2024
A2,779,Amazon,Nothing special about it. It just alright product,Negative,29.08.2024
A2,780,Amazon,Please improve packaging. Otherwise your product is great. I love the quality and scent.,Positive,30.08.2024
A2,781,Amazon,"Nice and rich taste, no added aroma enhanced chemicals, danedar ghee , good for children",Positive,30.08.2024
A2,782,Amazon,"Smell, texture, freshness is fine. Yes valye for money",Positive,30.08.2024
A2,783,Amazon,"The ghee texture, smell, colour and taste are one of the best you will see in market.",Positive,30.08.2024
A2,784,Amazon,Nice product at this price!,Positive,30.08.2024
A2,785,Amazon,Taste is good and is not artificially aromatic.,Positive,30.08.2024
A2,786,Amazon,"The product was reasonably good though it did not taste as good as the ghee made at home using the same method. After refrigerating, the product loses much of its aroma and taste.",Negative,30.08.2024
A2,787,Amazon,Price is too high.,Negative,30.08.2024
A2,788,Amazon,The granular texture and aroma of ghee speaks for its authenticity. The product is fairly priced in comparison to other vendors and considering the fact that almost 35 litres of milk goes into making 1 litre ghee.,Positive,30.08.2024
A2,789,Amazon,Using the product because it is prepared with 'bilona method'.,Positive,30.08.2024
A2,790,Amazon,"It's smell changed after 3 months. It had a smell like non vegetarian raw meat. I am a vegetarian so dint like it after 3 months of purchasing it. In first month of use, its fragrance was very natural and nice. I hate the last smell.",Negative,30.08.2024
A2,791,Amazon,The taste and smell are great. It is very different from the other ghee I have been using. Nice buy.,Positive,30.08.2024
A2,792,Amazon,Excellent in all aspects be it be taste texture or quality. Started with ghee and have moved on to try their other listed products like coconut oil and all. ,Positive,30.08.2024
A2,793,Amazon,Blessed are those people who are engaged in the making of this product and even fortunate are those who get to taste it. The sapidity is heavenly. ,Positive,30.08.2024
A2,794,Amazon,"The flavour, scent is all good and the ghee is value for money out of all the options available in market currently.",Positive,30.08.2024
A2,795,Amazon,"My Mother used to make ghee at home, felt the same smell and I was damn sure that this is going to be real good.",Positive,30.08.2024
A2,796,Amazon,This Desi ghee is natural and unadulterated. ,Positive,30.08.2024
A2,797,Amazon,"Though a bit costly, but worth it. This is my best buy in last 2 years. Aroma, texture and taste is really good. ",Positive,30.08.2024
A2,798,Amazon,t seems to be quite authentic cow ghee but have one doubt.I heard cow ghee melts in summer but it hasn't melted to a liquid form here in Kolkata at this time,Neutral,30.08.2024
A2,799,Amazon,"While it could be A2 ghee as claimed, there is no flavour like the normal ghee.",Negative,30.08.2024
A2,800,Amazon,The ghee texture and taste is very good. The packaging box has all the necessary information written over it. It comes in a cute glass jar. Though I couldn't find the ghee aroma very strong. ,Positive,30.08.2024
A2,801,Amazon,"Very bad quality ,it's like vanaspati ghee better u can say like dalda. Don't go by name or product , cheating. I will suggest not to by even get u free after all health is yours",Negative,30.08.2024
A2,802,Amazon,"Unlike previous versions, the latest batch of ghee is solid even in summer weather. Highly unusual and defies laws of physics. Doesn’t feel right and we will discontinue ordering this brand going forward",Negative,30.08.2024
A2,803,Amazon,"e , the ghee looks more like dalda mixed ghee, no aroma . I don't see the aromatic granules in the ghee. The ghee is sticky just like dalda. Not sure how healthy it is. Totally disappointed with Anveshan ghee.",Negative,30.08.2024
A2,804,Amazon,"the ghee has no aroma , no freshmess, no texture and it was like Dalda totally disappointed with this brand and product quality , even 1 star is more for the product i received",Negative,30.08.2024
A2,805,Amazon,Worst Ghee at this cost. Not even the texture of ghee and it feels like some chemically processed product,Negative,30.08.2024
A2,806,Amazon,Quantity is less and to fool customers they have put yellow colour film around the bottle,Negative,30.08.2024
A2,807,Amazon,Too much expensive,Negative,30.08.2024
A2,808,Amazon,ghee not 100% pure. The smell is not so strong also when it hot does not change its color how I have compared both. I only eat my homemade ghee regularly so can differeciate both easily.,Negative,30.08.2024
A2,809,Amazon,I received a low quality product,Negative,30.08.2024
A2,810,Amazon,I have been using this for quite some time and noticed the texture and flavour has changed to a large extent in the recent times.,Negative,30.08.2024
A2,811,Amazon,I am a regular user of home made ghee. this time i ran short of ghee and had to buy. i selected this hoping that it would at least be close to the home made ghee flavour. sadly disappointed . Better to buy the cheaper brands which also smell the same.,Negative,30.08.2024
A2,812,Amazon, I really didn't expect the ghee getting fungus. I don't suggest this anybody to buy this..,Negative,30.08.2024
A2,813,Amazon,Feels adulterated and artificial. Extremely disappointed.,Negative,30.08.2024
A2,814,Amazon,Disappointed with the ghee quality,Negative,30.08.2024
A2,815,Amazon,Mostly it is mixed with Dalda OR some other low cost Ghee.,Negative,30.08.2024
A2,816,Amazon,"While we have been ordering this for the longest for its quality, this purchase seems adulterated smells and tastes odd",Negative,30.08.2024
A2,817,Amazon,I did not receive the original box of the ghee only the ghee in a glass container,Negative,30.08.2024
A2,818,Amazon,"It doesn't taste like a Ghee, actually it has no taste.",Negative,30.08.2024
A2,819,Amazon,Old stock it's not fresh tastes old. Definitely not buying again,Negative,30.08.2024
A2,820,Amazon,This time the packaging is not great and traces of spillage because of which the outer cover was soiled. Not good enough if you are spending 1K,Negative,30.08.2024
A2,821,Amazon,While heating the ghee foams and also the smell and taste is weird ..,Negative,30.08.2024
A2,822,Amazon,"When I opened jar, there wasn't any silver seal and ghee was spilling.",Negative,30.08.2024
A2,823,Amazon,"Don’t buy, Read Full, it is not Desi Ghee, it is Vanaspati Oil",Negative,30.08.2024
A2,824,Amazon,"Aroma- not pleasing Constitency- Liquid, doesn’t solidify. Looks like some Dalda like thing has been added.",Negative,30.08.2024
A2,825,Amazon,"Pls don't buy. No aroma, just like Dalda ghee very disappointing.",Negative,30.08.2024
A2,826,Amazon,It is not pure organic ghee... It does not look and smell as original ghee.. it's too expensive though it is very cheap quality product... I am very very very disappointed.. I will never buy it again,Negative,30.08.2024
A2,827,Amazon,It’s mixed with Dalda,Negative,30.08.2024
A2,828,Amazon,It's smell like reused ghee..... cow's ghee has great aromatic smell...nd there is no taste like ghee,Negative,30.08.2024
A2,829,Amazon,"This ghee cost is similar to the best Ghee available in Amazon but still impure. And the best part, they come with a funny fact notes to make it pure. Big no to all products from this manufacturer.",Negative,30.08.2024
A2,830,Amazon,"Been ordering this for a while now, have re ordered this like about 4 times now, but can't be less disappointed this time",Negative,31.08.2024
A2,831,Amazon,"When I opened the jar, the solids were stuck near the thread of the jar. Just picked some to taste and it it was sticky on the tongue like you would feel with Dalda.the fragrance and freshness is missing.the aroma u get from pure A2 ghee is not there.colour is also very dark than other A2 ghee.",Negative,31.08.2024
A2,832,Amazon,"It’s way too expensive, I was regular customer initially when they started due A2/Organic level but then they kept increasing price, presentation and packaging only got better but same product.",Negative,31.08.2024
A2,833,Amazon,"Overhyped and highly overpriced nothing different, all the claim of health benefits seems like marketing gimmick..",Negative,31.08.2024
A2,834,Amazon,It's smell doesn't sound like ghee. Lost my money. Not recommend to purchase.,Negative,31.08.2024
A2,835,Amazon,No consistency in smell and taste,Negative,31.08.2024
A2,836,Amazon,"Ghee is adulterated with some other fat. It used to be good initially. This is my 4th order, Quality has gone down. Lost trust on this brand as well.",Negative,31.08.2024
A2,837,Amazon,I would have given minus 5 if option was there. It’s smelling very bad like burnt.,Negative,31.08.2024
A2,838,Amazon," We usually make ghee from A2 milk at home though its a little tedious. So I am used to the heavenly aroma and flavour of authentic ghee. This time around, needed more ghee so got this. Have tried other brands before and every one of them was better. The smell and texture was like it was mixed with some cheap oil. Not at all like ghee! Never buying again from Anveshan. Don't know if this is their regular quality or this one was adulterated. It definitely ruined the flavor of everything it was used in.",Negative,31.08.2024
A2,839,Amazon,BEWARE don't buy this product only cz of their false claims of purity. You can easily see the frothy additive that was sailing on top of rest of content. ,Negative,31.08.2024
A2,840,Amazon,No aroma at all...I have been buying Desi ghee of various brands...but this is the worst of all...no taste,Negative,31.08.2024
A2,841,Amazon,"Overall, people who don’t have idea of real thing could appreciate it, but today I am not satisfied with it at all after paying 3 times price that of real ghee.",Negative,31.08.2024
A2,842,Amazon,This ghee Smelly not aromatic and Leaking in carton .,Negative,31.08.2024
A2,843,Amazon,Not for use in rice or bread. Can be use only to fry.,Negative,31.08.2024
A2,844,Amazon,"No flavor No scent nothing great Just plain ghee ,what we make at home Packaging is very good, they have spend money on good packaging",Negative,31.08.2024
A2,845,Amazon,Flavourless No smell There is nothing to appreciate. I just hope it's not full of 'bad' stuff.,Negative,31.08.2024
A2,846,Amazon,Not at all good for human consumsion the ghee that I received on 5/7/23. It is total grease- like and no smell. Not well packed. It does not melt even at 37 celcius.,Negative,31.08.2024
A2,847,Amazon,"The jar was not sealed, the ghee stinks and it had spilled. How can we be sure about the purity if it is not sealed. Never going to recommend this brand.",Negative,31.08.2024
A2,848,Amazon, Please show some kindness towards our hard earn money,Negative,31.08.2024
A2,849,Amazon,. I've looked at this brand as one built by reputed organization and youth. But I felt very cheated... Honey is just a sugar syrup.... Normal adultered products,Negative,31.08.2024
A2,850,Amazon,"Very bad quality ,it's like vanaspati ghee better u can say like dalda. Don't go by name or product , cheating. I will suggest not to by even get u free after all health is yours",Negative,31.08.2024
A2,851,Amazon,"Unlike previous versions, the latest batch of ghee is solid even in summer weather. Highly unusual and defies laws of physics. Doesn’t feel right and we will discontinue ordering this brand going forward",Negative,31.08.2024
A2,852,Amazon, Feels adulterated and artificial. Extremely disappointed.,Negative,31.08.2024
A2,853,Amazon,Substandard quality,Negative,31.08.2024
A2,854,Amazon,"They are simply cheating, added some other ghee type in bottle.",Negative,31.08.2024
A2,855,Amazon,"While we have been ordering this for the longest for its quality, this purchase seems adulterated smells and tastes odd",Negative,31.08.2024
A2,856,Amazon,I did not receive the original box of the ghee only the ghee in a glass container. If you ate buying an expensive item and that too food item where are the mfd details and compan address,Negative,31.08.2024
A2,857,Amazon,"Way too expensive, customer service of Anvesan is worse",Negative,31.08.2024
A2,858,Amazon,Overhyped,Negative,31.08.2024
A2,859,Amazon,Worst Ghee Ever. Smelling like burnt.,Negative,31.08.2024
A2,860,Amazon,This ghee Smelly not aromatic and Leaking in carton .,Negative,31.08.2024
A2,861,Amazon,Whipping ghee to increase it's volume,Negative,31.08.2024
A2,862,Amazon,"Worst ghee i should say. They are charging exorbitantly high price for this. There marketing, hype and packaging is deceiving us all",Negative,31.08.2024
A2,863,Amazon,Only 50% Ghee ... remaining adulteration by,Negative,31.08.2024
A2,864,Amazon,The ghee is adulterated I did the iodine test and it turned blackish blue,Negative,31.08.2024
A2,865,Amazon,Pathetic taste. Don't purchase plz,Negative,31.08.2024
A2,866,Amazon,"No aroma, no taste. Smell like candle wax. In today's world no ethics with people. Selling crap and writing huge English words.",Negative,31.08.2024
A2,867,Amazon,Not at all worth buying this product it's not pure,Negative,31.08.2024
A2,868,Amazon,"Yellow in pictures, white in reality.. nothing different in taste and looks like buffalo ghee",Negative,31.08.2024
A2,869,Amazon,Very bad odour,Negative,31.08.2024
A2,870,Amazon,Look like Dalda doesn’t waste your money,Negative,31.08.2024
A2,871,Amazon,So much sticky… after having all family member suffering from stomach pain,Negative,01.09.2024
A2,872,Amazon,Ghee that smells like burnt plastic,Negative,01.09.2024
A2,873,Amazon,"it is not pure, has additives preservative or miscellaneous chemicals",Negative,01.09.2024
A2,874,Amazon,"Awful taste , Super Bad Please dont buy",Negative,01.09.2024
A2,875,Amazon,"The less said the better. This is not ghee its DALDA , it remains solid and is very difficult to digest , stomach pains the next day , its so hard. The reviews are misleading.",Negative,01.09.2024
