Category,Customer_ID,Website,Comment,Label,Date
A1,1725,Amazon,Totally fraud Ibuy 2liters but it's mixed with refined oil not satisfied,Negative,25.08.2024
A1,1726,Amazon,This contains only dalda. Not pure ghee.,Negative,25.08.2024
A1,1727,Amazon,I know tastes are subjective but how do so many people like this??!! This doesn’t taste like ghee; doesn’t have an aroma. There’s nothing shahi or ghee about this product. First Nestle product that has disappointed me.,Negative,25.08.2024
A1,1728,Amazon,I did not expect this from a great company like Nestle. The quality of ghee was worst and was sub standard than any other local brands. Please do not go for this,Negative,25.08.2024
A1,1729,Amazon,"Didn't expect such bad quality from the brand like Nestle. No taste,no flavour,no scent. It doesn't taste like pure Desi ghee. I never buy ghee,this is for the 1st time I purchased ghee. I always prepare it at home so I know how exactly the pure ghee tastes. I just don't feel like eating this ghee. Very disappointed .",Negative,25.08.2024
A1,1730,Amazon,"I have sold more than 5 Packs of this ghee. Whom ever I sold they all complained me about the Bad smell of this ghee. Not only they complain about the odour but also they complained , I am selling them Dalda ghee in the name of Pure ghee. Finally I stop selling this ghee . Whom ever I sold this ghee, He did not ask me to sell for the second time. I stopped selling of this Product.",Negative,25.08.2024
A1,1731,Amazon,As per the company I thought the ghee would be good but it doesn't feel like I am using a ghee.It does not have any taste like a ghee nor does it have any aroma of ghee.The company really need to improve their product as per the price I feel like a local company would have delivered a better ghee than this.,Negative,25.08.2024
A1,1732,Amazon,There is nothing like Shahi and desi ghee. Dada mixed. I DON'T LIKE ITS TASTE. ??,Negative,25.08.2024
A1,1733,Amazon,Worst experience for this product. I have been using Nestle ghee for many year and never I got this type of bad and so much weak flavour. Eating this is not different from eating daalda with ghee smell only. Don't know this product is having only problem or nestle have lowered their quality for ghee. Very disappointed with this product. I want this to replaced but their is no option of even returning this or replacement. So total loss in this deal.,Negative,25.08.2024
A1,1734,Amazon,"This is absolutely adulterated substance. Has no properties like ghee.
No aroma, No granular texture (It might seem in the picture but in real it is a granular paste which is sticky), flavour is nothing like Ghee.
Please stay away from this product. Have tried it twice to be sure but both the times it has failed all the tests.",Negative,26.08.2024
A1,1735,Amazon,"Zero flavour, zero fragrance. Tried to save 100 bucks, wasted a whole month in using it",Negative,26.08.2024
A1,1736,Amazon,Not expecting this from Nestle brand. They have used potato in ghee to maintain the thickness. The scent is also very low. Would not recommend to anyone.,Negative,26.08.2024
A1,1737,Amazon,This is a very good item.Service is nice.,positive,26.08.2024
A1,1738,Amazon,I order 5 pouch of 1 litere each ghee and its manufacturing of first month ( jan)and exipry time is 9 months now the month of september going on iam very disappointed with this,Negative,26.08.2024
A1,1739,Amazon,"It has solid white particles, which doesn't dissolve even on heating, product is not ghee.",Negative,26.08.2024
A1,1740,Amazon,"Everything waste. No smell,taste and I felt like dalda. Really worst man. Who tasted original ghee will definitely vomit ??when you taste this. First time I am giving zero for a product. I've purchased more than 2k products in Amazon.com. from now I will not buy nestle products",Negative,26.08.2024
A1,1741,Amazon,It is not ghee in this product mixed dalda and quality is bad Don't waste your Money,Negative,26.08.2024
A1,1742,Amazon,"This product is very bad, same as dalda wanaspati",Negative,26.08.2024
A1,1743,Amazon,"Please don't buy in this product very bad smell coming and test is not like ghee i don't know what chemicals they mixed in this product ..
So please be careful if you buy this product ..and it's not returnable .I wish no one wast money on this product ..",Negative,26.08.2024
A1,1744,Amazon,Received Rotten Ghee & not being returned,Negative,26.08.2024
A1,1745,Amazon,This ghee has no quality and it doesn't worth to buy. Recommended to stay away from it.,Negative,26.08.2024
A1,1746,Amazon,Very poor quality product. Don't buy this ghee from Amazon.,Negative,26.08.2024
A1,1747,Amazon,"Its a worst product 90% Dalda Ghee mix, Dont Buy it",Negative,26.08.2024
A1,1748,Amazon,"Dalda mix, nauseating",Negative,26.08.2024
A1,1749,Amazon,"There is smell in ghee, doesn’t smell like fresh. Taste is also not good.",Negative,26.08.2024
A1,1750,Amazon,Bad,Negative,26.08.2024
A1,1751,Amazon,Smell is not of Desi ghee,Negative,26.08.2024
A1,1752,Amazon,It's not pure ghee. Don't buy this.,Negative,26.08.2024
A1,1753,Amazon,Clearly palm oil with some ghee crystals in it,Negative,26.08.2024
A1,1754,Amazon,Worst Product,Negative,26.08.2024
A1,1755,Amazon,"Fully waste of money
There is no smell of ghee",Negative,26.08.2024
A1,1756,Amazon,Consistency Very Thin like oil,Negative,26.08.2024
A1,1757,Amazon,"It old stock about to expire just 3 months to expire.
Some bad smell comes from the ghee.
Not satisfied with this product.",Negative,26.08.2024
A1,1758,Amazon,"This ghee is not refined. Compare this with Nandhini ghee, you will understand the difference. Needs to be boiled again to make it as ghee. Ghee should be mostly liquid and only 10 percentage should be semi-solid, but this ghee looks like vanaspati",Negative,26.08.2024
A1,1759,Amazon,Waste of money,Negative,26.08.2024
A1,1760,Amazon,No smell no taste very runny consistency. It's like oil.,Negative,26.08.2024
A1,1761,Amazon,Very worst in taste and in aroma ! For a price of 470 it is not worth !! Better Nestle should consider customer and their money spent,Negative,26.08.2024
A1,1762,Amazon,Not pure ghee vansapti ghee mix no aroma,Negative,26.08.2024
A1,1763,Amazon,No,Negative,26.08.2024
A1,1764,Amazon,"Worst ghee I have ever tasted. Aroma and flavor is not even close to other ghee products that I have used. The product tastes more like DALDA. I would surely not recommend anyone to buy this. Other ghee products from Nandini, Patanjali and GRB are far better than this.",Negative,27.08.2024
A1,1765,Amazon,"Dublicate product full mixed with dalta worst
It's eatable vegetarian product worst way to make money plz avoid",Negative,27.08.2024
A1,1766,Amazon,Everything is good but it is going to expire in one month ??.,Negative,27.08.2024
A1,1767,Amazon,Received nestle ghee box damaged (crushed). Not expected,Negative,27.08.2024
A1,1768,Amazon,"Although packaging was good, the quality of ghee was very poor. The flavour and scent was of DALDA ghee where in cow ghee is only mixed in very less percentage/quantity.

We purchased it looking at the BRAND, but can't trust it anymore.",neutral,27.08.2024
A1,1769,Amazon,"Dont buy this product, its bad in taste. Dont take even it's free. . . . . . . .",Negative,27.08.2024
A1,1770,Amazon,Not satisfied,Negative,27.08.2024
A1,1771,Amazon,"Do not compromise with health,it is totaly vanaspati.Nestle cheated with 130 crore innocent indian people.Go with only Patanjali Ghee and never buy this worst and fake product, if u sincere to health.",Negative,27.08.2024
A1,1772,Amazon,"The ghee instead of being semi solid..was hard enough. It resemled more like ""Dalda Vanaspati"" rather than ghee. Full wastage of money.",Negative,27.08.2024
A1,1773,Amazon,"Shahi ghee is pathetic, neither taste nor color nor the granular texture. This is anything but ghee.
Big thumbs down to Nestle.",Negative,27.08.2024
A1,1774,Amazon,"It's not like ghee , totaly worsen products don't wast money",Negative,27.08.2024
A1,1775,Amazon,Bad product,Negative,27.08.2024
A1,1776,Amazon,"Worst taste, it’s not a ghee 200% vanaspathi / dalda, not ghee at all. Complete waste of money. I never ever buy this anymore in my life time, also I not recommend this to any ghee lovers",Negative,27.08.2024
A1,1777,Amazon,Worst flavor worst?? scent 0 percent value for money it's not ghee it's 100 percent daldal vanaspati bad bad bad product by nestle,Negative,27.08.2024
A1,1778,Amazon,Its older package. Going to be expired soon,Negative,27.08.2024
A1,1779,Amazon,This is the first time we had bought ghee. We used to always prepare it at home. There is no flavor or scent in it. Please go without eating ghee than choosing this.,Negative,27.08.2024
A1,1780,Amazon,Don't buy and waste your money it's not ghee very worst product in name of nestle,Negative,27.08.2024
A1,1781,Amazon,"There is no odour and bad taste, even Amazon customer service also not at all helpful, I throwed in dustbin, nestle need to do quality check",Negative,27.08.2024
A1,1782,Amazon,This doesn't look or taste like desi ghee. Taste is not at all like pure ghee. I don't know how come it is 4 star rating.,Negative,27.08.2024
A1,1783,Amazon,No smell no color waste of money,Negative,27.08.2024
A1,1784,Amazon,Did not expect such poor quality from brand like NESTLE!!!!! Now I understand why majority of customers gave it low rating,Negative,27.08.2024
A1,1785,Amazon,Don't buy this products it is expired,Negative,27.08.2024
A1,1786,Amazon,"Just line oil with vanaspathi
Worst experience",Negative,27.08.2024
A1,1787,Amazon,Instead of two packs of everyday ghee only one has been sent while I have made for two. Shocking!,Negative,27.08.2024
A1,1788,Amazon,Not good,Negative,27.08.2024
A1,1789,Amazon,I sent an email to Nestle and they said it's 75% cow rest is buffalo ghee,Negative,27.08.2024
A1,1790,Amazon,Waste of money,Negative,27.08.2024
A1,1791,Amazon,Very much taste like vanspati ghee (dalda 60%),Negative,27.08.2024
A1,1792,Amazon,Smells bad when heated. Not good. Will not buy again.,Negative,27.08.2024
A1,1793,Amazon,Milavati h not pure ghee,Negative,27.08.2024
A1,1794,Amazon,"It’s ok ok product, texture is too fine, absolutely there’s no aroma of ghee. I will NOT buy it again",Negative,27.08.2024
A1,1795,Amazon,"This is Honest Review, this pack has ghee but 50%",Negative,27.08.2024
A1,1796,Amazon,"The aroma and flavour are not good as expected, compared to other popular brands in the market.",Negative,27.08.2024
A1,1797,Amazon,"Don't waste your money on it, no taste at all.",Negative,27.08.2024
A1,1798,Amazon,I was impressed by the title Shahi ghee but was very disappointed. It does not taste like ghee. Waste of money.,Negative,27.08.2024
A1,1799,Amazon,Smell not good,Negative,27.08.2024
A1,1800,Amazon,No flavour or essence at all,Negative,27.08.2024
A1,1801,Amazon,Not good ghee I used it for making briyani . No smell and also Ghee become very foamy and need to use lots of it to get taste. I think it is not good quality ghee.,Negative,27.08.2024
A1,1802,Amazon,"No Taste, flavourless,",Negative,27.08.2024
A1,1803,Amazon,"There is no taste or smell for this ghee.
Wouldn't recommend this to anyone.",Negative,27.08.2024
A1,1804,Amazon,Tastes like dalda,Negative,28.08.2024
A1,1805,Amazon,"Very bad ghee . It's more like butter . It isn't the pure ghee indians are used to . It doesn't have the texture or the aroma of a ghee . Colour is also different. This is a big negative as compared to the ghee offered by other companies such as itc , brittania etc . Expected much better from nestle. Waste of money.",Negative,28.08.2024
A1,1806,Amazon,"Received on Sept 25, expiring on Nov 24, 2022. This is a stock clearing product.",Negative,28.08.2024
A1,1807,Amazon,NESTLE EVERYDAY SHAHI GHEE not suggest to purchase,Negative,28.08.2024
A1,1808,Amazon,My mother said the quality is very low dont buy,Negative,28.08.2024
A1,1809,Amazon,"No doubt in Mother Dairy , but the item has spillage issue",Negative,28.08.2024
A1,1810,Amazon,not ghee dublicate dissapoint,Negative,28.08.2024
A1,1811,Amazon,Expired date in 3 month.,Negative,28.08.2024
A1,1812,Amazon,Not good,Negative,28.08.2024
A1,1813,Amazon,The product started stinking after 3days of opening and milk soilds were separated from the oils and could it floating.,Negative,28.08.2024
A1,1814,Amazon,Its a semi baked ghee with no odor or taste.,Negative,28.08.2024
A1,1815,Amazon,"This not real desi ghee. It does not smells like desi ghee, i think 80% of banaspati ghee (Dalda ghee) is added in to this. So don't go for it. It's not real.",Negative,28.08.2024
A1,1816,Amazon,No its not like a deshi ghee,Negative,28.08.2024
A1,1817,Amazon,"No aroma of ghee, compared to Ashirwad Ghee of ITC. Would never go for it in future.",Negative,28.08.2024
A1,1818,Amazon,"While I liked the ghee texture and color, yet, it gives no smell. Made Modak fully out of ghee, no smell at all.",Negative,28.08.2024
A1,1819,Amazon,No Aroma,Negative,28.08.2024
A1,1820,Amazon,Nestle has maintained its quality till date,Negative,28.08.2024
A1,1821,Amazon,Poor in smell and poor in taste cheap quality product from Nestle,Negative,28.08.2024
A1,1822,Amazon,Not good product better to go with Ashirwaad ghee,Negative,28.08.2024
A1,1823,Amazon,It does not taste like desi ghee waste of money no taste and seems like dalda ghee,Negative,28.08.2024
A1,1824,Amazon,No flavour and scent of Desi ghee. Also very pasty in texture.,Negative,28.08.2024
A1,1825,Amazon,Its not ghee,Negative,28.08.2024
A1,1826,Amazon,not desi ghee at all.,Negative,28.08.2024
A1,1827,Amazon,Not gud.i dont like smell of it.,Negative,28.08.2024
A1,1828,Amazon,"Very bad tight ghee
I don't like it.",Negative,28.08.2024
A1,1829,Amazon,Horrible taste,Negative,28.08.2024
A1,1830,Amazon,Product is not good because mix of refind in ghee,Negative,28.08.2024
A1,1831,Amazon,Not pure ghee.,Negative,28.08.2024
A1,1832,Amazon,"It is substandard quality. Not worth the money
Helpful
Report",Negative,28.08.2024
A1,1833,Amazon,Good product,positive,28.08.2024
A1,1834,Amazon,Cheap quality,Negative,28.08.2024
A1,1835,Amazon,Flavor was not as expected.,Negative,28.08.2024
A1,1836,Amazon,"No flavor of ghee
Too thick to be ghee",Negative,28.08.2024
A1,1837,Amazon,It is 85 : 15 dalda and vegetable full false of cow from Punjab .,Negative,28.08.2024
A1,1838,Amazon,Not good quality,Negative,28.08.2024
A1,1839,Amazon,"Not seems original, no smell like good Ghee.",Negative,28.08.2024
A1,1840,Amazon,Not bad,Negative,28.08.2024
A1,1841,Amazon,I paid Rs450 for it,Negative,28.08.2024
A1,1842,Amazon,You can use it but can't add in your fav,Negative,28.08.2024
A1,1843,Amazon,"The ghee although competitively priced, is very bland, lacks aroma and richness. Ok, for preparation of sweets where the ghee flavour is not required. For cooking and dishes you prepare this ghee may not suit.",Negative,28.08.2024
A1,1844,Amazon,"The product fragrance is very different, does not look like pure ghee.",Negative,28.08.2024
A1,1845,Amazon,"its an average product in terms of usage, not so pure as desi ghee. Texture is very thick, flavor ok ok",Negative,28.08.2024
A1,1846,Amazon,"My recent order was unexpectedly damaged.
But Amazon has solved the problem.
So, there is no issue with that..
Thanks Amazon. .",Negative,28.08.2024
A1,1847,Amazon,Full false ...not punjabi ghee...taste is more less and aroma also...please check quality OK..,Negative,28.08.2024
A1,1848,Amazon,Ok,Negative,28.08.2024
A1,1849,Amazon,Average ghee in this price,Negative,28.08.2024
A1,1850,Amazon,The quality is very good.,positive,29.08.2024
A1,1851,Amazon,I won't buy it again,Negative,29.08.2024
A1,1852,Amazon,Very good,positive,29.08.2024
A1,1853,Amazon,Good Productbut not that good as aspected,neutral,29.08.2024
A1,1854,Amazon,This ghee doesn't come with that ghee waala aroma...,Negative,29.08.2024
A1,1855,Amazon,Ok product.. Ghee aroma is missing..,neutral,29.08.2024
A1,1856,Amazon,"The Nestle ghee is doesn't taste that good, flavours are terrible. Though, it's scent is average. It's not very thick, very diluted. An awful ghee from ""Nestle"", wouldn't recommend to anyone.",Negative,29.08.2024
A1,1857,Amazon,Average no smell of pure ghee. I think it is coconut oil.dont purchase. Aashirwad ghee is best.,Negative,29.08.2024
A1,1858,Amazon,Taste and smell not proper like pure ghee as smell n taste,Negative,29.08.2024
A1,1859,Amazon,"Compared to other brand, like ""NANDINI"" Doesn't smell ghee, it's like cheese..",Negative,29.08.2024
A1,1860,Amazon,"No Aroma or taste, better buy GRB or Nandini or Amul",Negative,29.08.2024
A1,1861,Amazon,Not best compare to mother's dairy,Negative,29.08.2024
A1,1862,Amazon,Good One,positive,29.08.2024
A1,1863,Amazon,Fair,neutral,29.08.2024
A1,1864,Amazon,Average product,neutral,29.08.2024
A1,1865,Amazon,I like its brand and price I assure that nestley can not cheat much though it is not pure desi ghee still good for cooking,neutral,29.08.2024
A1,1866,Amazon,Not satisfied,Negative,29.08.2024
A1,1867,Amazon,"Flavour is ok type not much good.
Packing was very bad, someone did the trick while transit, one out of 5 cartons were missing.
Price was ok, got it for 414 per litre",Negative,29.08.2024
A1,1868,Amazon,"Flavour,scent and colour are below average comparing its price.taste does also not deserve mention.",Negative,29.08.2024
A1,1869,Amazon,Good,positive,29.08.2024
A1,1870,Amazon,Check on the purchase then purchase,Negative,29.08.2024
A1,1871,Amazon,"It is like normal brands that are available in market, Ok to buy and try.",neutral,29.08.2024
A1,1872,Amazon,"I didn't feel like Iam taking ghee.
Neither it has flavour not is granular by which ghee is differentiated with vanaspati ghee.Yr ekdsam chikna hai.",Negative,29.08.2024
A1,1873,Amazon,"overall taste feel like plastic , I am a farmer I know the original taste it's nit up to the mark , need improvement",Negative,29.08.2024
A1,1874,Amazon,Not good,Negative,29.08.2024
A1,1875,Amazon,Its having only brand name but not as per nestele standard.,Negative,29.08.2024
A1,1876,Amazon,super,positive,29.08.2024
A1,1877,Amazon,"Practically no flavour like bengali cow ghee , usuing for cooking purpose only , no direct use with Rooti or rice .",Negative,29.08.2024
A1,1878,Amazon,Good smell for 20 days then We could feel the smell from it,neutral,29.08.2024
A1,1879,Amazon,"Not good at all. Quality is fine, but it's tastes like unsalted butter which wasn't expected at all.",Negative,29.08.2024
A1,1880,Amazon,"Tastes like not good quality ghee, it feels like dalda or refined.Not sure if a fake product was delivered.",Negative,29.08.2024
A1,1881,Amazon,Not so tasty,Negative,29.08.2024
A1,1882,Amazon,Doesn't taste or smell like pure ghee,Negative,29.08.2024
A1,1883,Amazon,Very low flavour and scent when compared to other brands. And doesn't get a ghee feeling.,Negative,29.08.2024
A1,1884,Amazon,Ghee is no flavor. Amul Ghee is far better than this.,Negative,30.08.2024
A1,1885,Amazon,"taste is good, original product,",positive,30.08.2024
A1,1886,Amazon,The ghee taste is not as usual one which I take. Overall an average one.,neutral,30.08.2024
A1,1887,Amazon,"Ghee was like butter, but gave ghee flavor and texture once it was heated",Negative,30.08.2024
A1,1888,Amazon,There was no smell of ghee... Tasteless ??,Negative,30.08.2024
A1,1889,Amazon,Average product. No aroma .,Negative,30.08.2024
A1,1890,Amazon,Value for money,positive,30.08.2024
A1,1891,Amazon,"Ghee is thick and tastes ok, but doesn't have authentic ghee smell.",neutral,30.08.2024
A1,1892,Amazon,Test is nothing special,Negative,30.08.2024
A1,1893,Amazon,Very bland ghee without aroma or flavour like renowned brands..,Negative,30.08.2024
A1,1894,Amazon,This is not a pure ghee,Negative,30.08.2024
A1,1895,Amazon,No flavour. We did not like the taste also.,Negative,30.08.2024
A1,1896,Amazon,Ghee quality is good but not properly packed,neutral,30.08.2024
A1,1897,Amazon,The product is good,positive,30.08.2024
A1,1898,Amazon,Taste is like oil when melts. Not recommended.,Negative,30.08.2024
A1,1899,Amazon,Good,positive,30.08.2024
A1,1900,Amazon,Ok. But costly,neutral,30.08.2024
A1,1901,Amazon,Not bad,neutral,30.08.2024
A1,1902,Amazon,"up to the mark only not too good
unsatisfied",neutral,30.08.2024
A1,1903,Amazon,Okay ??,neutral,30.08.2024
A1,1904,Amazon,Okkk,neutral,30.08.2024
A1,1905,Amazon,I dislike it's flavor.,Negative,30.08.2024
A1,1906,Amazon,Amazing quality and well priced,positive,30.08.2024
A1,1907,Amazon,Don't taste like ghee,Negative,30.08.2024
A1,1908,Amazon,Okay ghee. Nothing special.,Negative,30.08.2024
A1,1909,Amazon,Good,positive,30.08.2024
A1,1910,Amazon,S.........good,positive,30.08.2024
A1,1911,Amazon,Good,positive,30.08.2024
A1,1912,Amazon,Ghee is good but whenever first time open the packet it feel extra scent of ghee always extra smell and this feel little suspicious,neutral,30.08.2024
A1,1913,Amazon,Simple test.,neutral,30.08.2024
A1,1914,Amazon,"Everyday,always good",positive,30.08.2024
A1,1915,Amazon,Not tasty,Negative,30.08.2024
A1,1916,Amazon,Good.,positive,30.08.2024
A1,1917,Amazon,Very nice taste and smell and flavour,positive,30.08.2024
A1,1918,Amazon,"The quality of this ghee is quite good. I was fed up buying different company desi ghee and unfortunately those were not upto the mark, many of which looked artificial.",positive,30.08.2024
A1,1919,Amazon,Very Good Product...,positive,30.08.2024
A1,1920,Amazon,Nice aroma,positive,30.08.2024
A1,1921,Amazon,"Amongst the basket full of branded and nonbranded food items, Nestle has make a mark for itself. you can simply go for Nestle products without doubt, and Nestle Ghee is one amongst them. I trust it.",positive,30.08.2024
A1,1922,Amazon,Ghee with a taste of nature,positive,30.08.2024
A1,1923,Amazon,Good,positive,30.08.2024
A1,1924,Amazon,"Satisfied with the product
I like it",positive,30.08.2024
A1,1925,Amazon,Very good test,positive,30.08.2024
A1,1926,Amazon,Good product from Nestle brand,positive,30.08.2024
A1,1927,Amazon,"Product is as per it's description, does not have any powerful cent in it but test is very good.",neutral,30.08.2024
A1,1928,Amazon,Product is good but Seller is cheating by showing MRP as 525 and showing a discount being offered.. on the box its clearly mentioned as 500 only.. so basically no discount is there on this item,neutral,30.08.2024
A1,1929,Amazon,"The ghee is consistent texture, good colour and taste. Ideal for direct consumption as well as cooking. No wonder it goes out-of-stock very frequently.
I'd say please ignore the 1 star bad reviews some people have posted. Unless they were duped by the delivery person and delivered some alternate product (which is unlikely given Amazon service) I don't think the reviews are accurate.",positive,30.08.2024
A1,1930,Amazon,Taste and freshness is good,positive,30.08.2024
A1,1931,Amazon,"The Quality, Taste and scent of the ghee are just like home made.
Biryani's sweets, halwa, paratha, puris or just patting it on your chapati makes
your food delicious and tasty. Value for money product. I would strongly
recommend it to all.",positive,30.08.2024
A1,1932,Amazon,Worth the purchase. It does have slightly different scent but not that different.,neutral,30.08.2024
A1,1933,Amazon,"This product is reasonable with it's price.
But, with respect to the quality, it's not completely converted into Ghee and still it's like butter. ??
Otherwise, it's good.",positive,30.08.2024
A1,1934,Amazon,Good but aroma and flavor is missing,positive,31.08.2024
A1,1935,Amazon,Saturated fats is little lesser compare to other ghee in markets. Price is little high. Taste n smell are good,neutral,31.08.2024
A1,1936,Amazon,Its very nice pure ghee.. I m happy to purchase this ghee.. Quality best,positive,31.08.2024
A1,1937,Amazon,Very nice product and no mixing,positive,31.08.2024
A1,1938,Amazon,Not up to satisfaction of brand Nestle as per price,Negative,31.08.2024
A1,1939,Amazon,Good ghee but packaging was so poor and frail,neutral,31.08.2024
A1,1940,Amazon,My family like this flavor very much,positive,31.08.2024
A1,1941,Amazon,fine not good,neutral,31.08.2024
A1,1942,Amazon,"I came across multiple product reviews which mostly were negative. However, among its peers in the market, it is a good buy in the price range of Rs. 430-450/-. In terms of quality and flavour I rate it at 3.5.",positive,31.08.2024
A1,1943,Amazon,Recommended to use,positive,31.08.2024
A1,1944,Amazon,Good product,positive,31.08.2024
A1,1945,Amazon,Best ghee,positive,31.08.2024
A1,1946,Amazon,This is a best product.,positive,31.08.2024
A1,1947,Amazon,Very bad,Negative,31.08.2024
A1,1948,Amazon,Good,positive,31.08.2024
A1,1949,Amazon,Great but not the best .,neutral,31.08.2024
A1,1950,Amazon,Value of money,positive,31.08.2024
A1,1951,Amazon,Product thik he but shuddh ghee jese khusboo nahi hai.seems not orignal product.,Negative,31.08.2024
A1,1952,Amazon,Quality is good & Tasty too....,positive,31.08.2024
A1,1953,Amazon,Just received today. Delivery is prompt. Packaging was nice no spill etc. Not used so can not comment on the product.,neutral,31.08.2024
A1,1954,Amazon,"Nice edible product with flavor and scent of purity. Absolutely, value for money.",positive,31.08.2024
A1,1955,Amazon,"Everyday ghee is pure & good quality. This manufacturer is honestly service with nation. Hence, I recommend exemplary service",positive,31.08.2024
A1,1956,Amazon,I don't Like video comments,Negative,31.08.2024
A1,1957,Amazon,"It is creamish colour, grainy, with mild flavour.
Received in good condition with Amazon carton packed",neutral,31.08.2024
A1,1958,Amazon,"Value for money, But the outer product carton was recived in opend condition from gluing area, Need proper packing for transportation as cushning for pack protection was not proper.",neutral,31.08.2024
A1,1959,Amazon,"I feel that it is a Buffalo ghee but it is cow ghee. However, this gives good taste to food.",neutral,31.08.2024
A1,1960,Amazon,Nice fragrance.,positive,31.08.2024
A1,1961,Amazon,Good products &good service.,positive,31.08.2024
A1,1962,Amazon,I am still using it. It looks good so far,positive,31.08.2024
A1,1963,Amazon,It's a very Simple Process for purchase. But I'm happy.,positive,31.08.2024
A1,1964,Amazon,Good but not best,positive,31.08.2024
A1,1965,Amazon,"Good flavor, good smell",positive,31.08.2024
A1,1966,Amazon,Good product,positive,31.08.2024
A1,1967,Amazon,Its good taste.,positive,31.08.2024
A1,1968,Amazon,Perfect aroma and value for money product.,positive,31.08.2024
A1,1969,Amazon,Good,positive,31.08.2024
A1,1970,Amazon,i like the product,positive,31.08.2024
A1,1971,Amazon,Fine quality,positive,31.08.2024
A1,1972,Amazon,Good for the price.,positive,31.08.2024
A1,1973,Amazon,Good quality,positive,31.08.2024
A1,1974,Amazon,Good product for this price.,positive,31.08.2024
A1,1975,Amazon,Good product,positive,01.09.2024
A1,1976,Amazon,good taste and flavour.,positive,01.09.2024
A1,1977,Amazon,Liked .... good taste ...,positive,01.09.2024
A1,1978,Amazon,Value for Money. Wont get disappointed,positive,01.09.2024
A1,1979,Amazon,Nice product,positive,01.09.2024
A1,1980,Amazon,Value for money,positive,01.09.2024
A1,1981,Amazon,Smell good,positive,01.09.2024
A1,1982,Amazon,Test is good ??,positive,01.09.2024
A1,1983,Amazon,Awesome,positive,01.09.2024
A1,1984,Amazon,Excellent,positive,01.09.2024
A1,1985,Amazon,Superb every day,positive,01.09.2024
A1,1986,Amazon,Good,positive,01.09.2024
A1,1987,Amazon,Very very good ghee,positive,01.09.2024
A1,1988,Amazon,Gheee is so tasty and A1 quality .,positive,01.09.2024
A1,1989,Amazon,good quality,positive,01.09.2024
A1,1990,Amazon,It's sixth time I have purchased it. It's really much better than all other similar products.,positive,01.09.2024
A1,1991,Amazon,Much much better than the products available in the market,positive,01.09.2024
A1,1992,Amazon,Good product,positive,01.09.2024
A1,1993,Amazon,I'm using it for last 2 years and never got any complaint or issue with tast and quality.,positive,01.09.2024
A1,1994,Amazon,Very tasty ghee,positive,01.09.2024
A1,1995,Amazon,"Product is good, recommended",positive,01.09.2024
A1,1996,Amazon,Meets expectations,positive,01.09.2024
A1,1997,Amazon,Enjoy fresh chapatis with a dash of Nesle Shahi Ghee or savour with sweets like simple 'sheera' prepared in this ghee. Enjoy.,positive,01.09.2024
A1,1998,Amazon,"Quality was good, delivery was superfast.",positive,01.09.2024
A1,1999,Amazon,"Well we have been using this ghee it’s very good in taste .
So love to order it again",positive,01.09.2024
A1,2000,Amazon,Everything is good fine.,positive,01.09.2024
A1,2001,Amazon,Liked it for the aroma. We use it for daily food purposes.,positive,01.09.2024
A1,2002,Amazon,"Same as village ghee,smell also perfect, Texture also good.",positive,01.09.2024
A1,2003,Amazon,Excellent taste !!,positive,01.09.2024
A1,2004,Amazon,"Always buy this ghee, it's good",positive,01.09.2024
A1,2005,Amazon,Good quality ghee,Positive,01.09.2024
A1,2006,Amazon,After trying many products this is the best I got. Thanks Sri Sri. For providing such a good quality product in a reasonable rate.,Positive,01.09.2024
A1,2007,Amazon,Order without thinking after having many brands this exceeds the expectations and aroma is so pure. Texture of ghee is good. Overall Best Buy and satisfied with taste.,Positive,01.09.2024
A1,2008,Amazon,"Though we have used Sri Sri Tatwa ghee for some time now, its our opinion and urge that makers of Sri Sri Tatwa have ignored the sandy texture and Homemade ghee",Neutral,01.09.2024
A1,2009,Amazon,aroma which are totally missing. These need to be looked into. Motto should be good quality which will never go out of style and will gain immense value and respect,Negative,01.09.2024
A1,2010,Amazon,through word of mouth thereby making this ghee the first choice of households. Please think over it.,Negative,01.09.2024
A1,2011,Amazon,"Fresh,pure ghee,good quality",Positive,01.09.2024
A1,2012,Amazon,Amazing Really true ghee smell Good,Positive,01.09.2024
A1,2013,Amazon,Excellent,Positive,01.09.2024
A1,2014,Amazon,The aroma is the best!!!,Positive,01.09.2024
A1,2015,Amazon,Super quality,Positive,01.09.2024
A1,2016,Amazon,Organic product.....soon buy again ,Positive,01.09.2024
A1,2017,Amazon,"I have to admit ,I have stopped using Amul ghee after using this one . This is so much better tasting and most importantly is made from A2 milk !!!",Positive,01.09.2024
A1,2018,Amazon,Loved the clarified butter (ghee) for amazing smell and taste. My toddler loved to put this on bread and have for breakfast!!,Positive,01.09.2024
A1,2019,Amazon,"Quality good, but this is produced out of a dairy and not a traditional desi ghee.",Positive,01.09.2024
A1,2020,Amazon,I like this product,Positive,01.09.2024
A1,2021,Amazon,Value for money and best in quality.,Positive,01.09.2024
A1,2022,Amazon,"Ghee is good quality, nice aroma, slightly yellow in appearance, very fresh, numerous health benefits, help reduce bad cholesterol.",Positive,01.09.2024
A1,2023,Amazon,"It is blended ghee, not pure. Also very old packing",Negative,01.09.2024
